"id_schedule_block",Session Title,Date,Start Time,End Time,Description,Location,Track Title,UID
18343,"UshiRiToRi",08/12/2016,17:00,18:00,"UshiRiToRi is a fun game designed to help learn and practice the Japanese language for people of all levels of proficiency, from complete beginners to fluent speakers. At the simplest level, UshiRiToRi helps you to learn and remember hiragana characters that are necessary for learning to read Japanese. For people who are more proficient, UshiRiToRi provides a fun new way to enjoy the classic Japanese word game 'Shiritori'. Have fun matching colors and characters and maybe learn something too.  ","BG2","",
17625,"Friday Member Feedback",08/12/2016,17:00,18:00,"Opening day is the bag! This panel is an opportunity to give AnimeFest staff feedback about the event so far.  We will also highlight programming scheduled for later in the day.    If you are running official panels/programming on the same day and would like to promote it, please stop by and we'll try to give you a minute with the audience. (Joe Chan, Joseph Chang, Mike Williams, Philharmonic)","P2","",
17632,"Socially Awkward Icebreaker",08/12/2016,17:00,19:00,"Are you 'Socially awkward', a loner, or want an excuse to be social while embarrassing yourself playing random  games? Then this might be the right nook for you!Socially Awkward Icebreaker is a interactive gaming panel filled with anime themed icebreaker games and team activities to help lighten the mood and 'break the ice' in terms of that 'social awkwardness' at the convention. Whether it be 'dubbing challenges' or 'DIY senpai' game, we are determined to get you Socially awkward people off your feet and ready to break the ice! Come on in & let's be awkward together!    Groups may compete for prizes or maybe, just maybe, walk out with more of a socially confident mood.   (Frasian2162, Mario)","P3","Anime",
16640,"Greggo's Game-Shows: Press Your Luck",08/12/2016,17:00,18:00,"Get ready, it’s time for the game show with lots of Whammies and lots of Big Bucks!  Three players will answer questions to earn spins on our big board which is loaded with goodies, prizes and cash to spend in our prize coffers, but be careful!  There are also some Whammies that would love to take everything away!  Only the player with the most bucks at the end of the game gets to keep it all and maybe come back next year and do it again! (Greggo)","P4","Anime",
17840,"Ani-Idol All Star Concert",08/12/2016,17:00,18:00,"Need a musical break? Come check out past winners of Ani-Idol as they perform your favorite anime and J-Pop tunes! And who knows you might catch a Broadway or Disney hit in the mix too!    -Presented by Mu Epsilon Kappa- (ChibiBritt, Animetriplicate, Scribe13, Thisisnotstolen, nokochaoli)","P5","Music",
16641,"Lights, Camera, Romance (Backstage Pass)",08/12/2016,17:00,18:00,"Join the cast and director of sakevisual's latest otome game to discuss games, romance, and the the intensely weird actor life. There will be free things! (Sake Visual, Austin Tindle, Erica Mendez, Micah Solusod)","P6","Anime",
17309,"Favor of the Pharaoh Tournament",08/12/2016,18:00,22:00,"In Favor of the Pharaoh, players roll dice to advance in Egyptian society, each turn gaining a new contact and more influence. These contacts give players more dice to roll or special powers to adjust those dice. The game culminates in a tense final roll-off as players vie for the Pharaoh's favor.","BG1","",
16645,"On Voicing Powerful Female Characters",08/12/2016,18:00,19:00,"Join us as Lisle Wilkerson shares her experiences voices some of the most powerful female characters ever. You may know her from characters like Nina Williams and Christie Montiero in the Tekken / Streetfighter x Tekken franchises, Shenmue - which recently made international headlines with the kickstarter (Xiuying Hong, Joy, Yuan), Virtua Fighter/DOA (Sarah Bryant) Shenmue, Crazy Taxi franchise, Badtz Maru, and more. (Lisle Wilkerson)","P1","Anime",
17626,"W3: Women Who Werk",08/12/2016,18:00,19:00,"Dallas-based artists, Kressent Rhodes (art lead for Mystery Skulls animated music videos), Halo Sama (artist of Shonuff Studios), and Elia Madrid (Elia in a Box Comics) come together to share their experiences in the illustration, animation, and comic industry and what it's like to be surrounded in a male-dominated field. (Elia in a Box)","P2","Art",
17637,"History of CGI in Anime",08/12/2016,18:00,19:00,"CGI is used in every series we watch today, but this wasn't always the case. We will jump back in time and witness the evolution of CGI in the anime industry. From it's humble beginnings to a very unique experimental phase and finish up at how it is used today. We'll see some great uses and some pretty bad stuff, probably that you have never heard of before. We'll even tackle Studio Ghibli and how they used CGI.  (Chris Biewer)","P4","Anime",
17653,"Hot Dads of Anime",08/12/2016,18:00,19:00,"Oyajicons rejoice! If you're a fan of older anime dudes, this is the panel for you. For the second year in a row, we'll be bringing you all the best, brightest, and sometimes burliest anime fathers to feed your ossan addiction.     From fan favorites like Maes Hughes and Kotetsu to more obscure gentlemen, we'll be covering a wide range of hot anime dads. (Kidd The Maniac, Pathos Prime)","P6","Anime",
16968,"The Vision of Escaflowne",08/12/2016,18:00,20:00,"High school student Hitomi is transported from Earth to the magical world of Gaea, where she meets boy prince Van Fanel, and is caught up in his quest to unite the countries of Gaea against the ominous Zaibach empire. On the way, she discovers an hidden ability and strives to unravel layers of mystery surrounding Van, his past, and the giant machine known as Escaflowne. (Thanks to Funimation)","V1","",
17613,"Orange",08/12/2016,18:00,20:00,"Naho Takamiya is a timid 16-year-old girl. One day, she receives a letter from her future self detailing actions she must take to prevent Kakeru Naruse, the new transfer student, from losing his life. (Thanks to Crunchyroll)","V2","",
16970,"Space Dandy",08/12/2016,18:00,20:00,"Space Dandy is a space hunter, someone who is paid to search for new, undiscovered alien species. It's an industry where the prize goes to the person who finds aliens the fastest. Dandy searches unknown planets for strange beings with his companions, QT the worn-out robot and Meow from Betelgeuse. Meanwhile, they're being chased by minions of the Gogol Empire, for reasons that are still a mystery. (Thanks to Funimation)","V3","",
16712,"Drawing with Kristen McGuire",08/12/2016,18:00,19:00,"Join Kristen McGuire in this hands on workshop as she teaches some of the basics of drawing as it relates to manga. (Kristen McGuire)","W1","Art",
17659,"Werewolf",08/12/2016,18:00,22:00,"Werewolf can be played with 5 to 75 players. Each player has an agenda: as a villager, Hunt Down the werewolves; as a werewolf, convince the other villagers that you are innocent, while secretly attacking those same villagers each night. Dozens of special roles are available to help both the villagers and the werewolves achieve their goals. Additionally, there are unique roles that have their own objective outside of the villager-werewolf drama. The game has two phases, a day phase, in which everyone is awake and discussing, voting, and killing potential werewolves, and a night phase in which werewolves are selecting a villager to secretly kill. Night phase is when many other roles use their secret powers as well. The game ends if the village is able to kill all of the werewolves, or when the number of werewolves is equal to the number of villagers. Feel free to come in anytime during the event and we will be able to include you in the following game. (Traditz, Maggie)","W4","Gaming",
16631,"Werewolves of the Dark Ages",08/12/2016,19:00,01:00,"Werewolf (the genre) is a social game ideally played by large groups of people. It is originally based on a game known as Mafia. In this game, the Villagers must discover the identity of the Werewolves before they are all killed. Every night, the Werewolves form a hunting pack to kill a single unlucky victim. When the sun rises, the hysterical Villagers pick someone to lynch. During the daytime phase of the game, the Werewolves pretend to be Villagers, or can even pretend to be the Seer, the one special Villager who can identify the Werewolves at night. Players are allowed to and encouraged to bluff, lie, and misdirect in order to win the game.  If the Villagers lynch all of the Werewolves, they win the game. If the number of Werewolves becomes equal to or greater than the number of all other remaining villagers, the Werewolves overpower them and win the game.  This is a custom version that includes a wide range of special roles beyond just the Seer. There are over 30 different roles to pick from. The suggested minimum number of players is 10, including the Town Mayor (GM), but it can go up to 30 people in one game.","G1","",
